"Código de radio censal","Código de departamento","Departamento","Hogares","Población","Hogares en situación de pobreza crónica","Personas en situación de pobreza crónica","% Hogares en situación de pobreza crónica","% Personas en situación de pobreza crónica","Nivel de incidencia de pobreza crónica","% Hogares con hacinamiento crítico","% Hogares en vivienda inadecuada","% Hogares con déficit en conexión a red cloacal","% Hogares con jefe con primaria completa o menos","% Hogares con jefe con nivel secundario incompleto o menos","% Niños/as de entre 6 y 17 años que no asisten a establecimientos educativos formales","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"820840410","82084","Rosario",246,691,0,0,0,0,1,0,1,17,17,27,1,"82","Santa Fe","82084","Rosario","820840410",691,246,-32.880587,-60.689258,0.2811027023708,"{""type"":""Polygon"",""coordinates"":[[[-60.687810,-32.882062],[-60.687895,-32.882066],[-60.687975,-32.882065],[-60.689539,-32.882091],[-60.690037,-32.882103],[-60.690428,-32.882120],[-60.691390,-32.882170],[-60.692758,-32.882228],[-60.693667,-32.882275],[-60.694157,-32.882287],[-60.695083,-32.882327],[-60.695996,-32.882348],[-60.696337,-32.882272],[-60.696587,-32.881477],[-60.696268,-32.881463],[-60.694764,-32.881102],[-60.692773,-32.880671],[-60.691359,-32.880377],[-60.690054,-32.880078],[-60.689391,-32.879933],[-60.689738,-32.878809],[-60.689332,-32.878729],[-60.688503,-32.878536],[-60.687969,-32.878423],[-60.687840,-32.878391],[-60.687383,-32.878313],[-60.686860,-32.878237],[-60.684362,-32.877860],[-60.684316,-32.878191],[-60.685054,-32.879411],[-60.685553,-32.881849],[-60.685555,-32.882002],[-60.687810,-32.882062]]]}"
"820840311","82084","Rosario",505,1828,84,482,16,26,6,3,41,76,75,90,10,"82","Santa Fe","82084","Rosario","820840311",1830,505,-32.887474,-60.733486,0.72799790935376,"{""type"":""Polygon"",""coordinates"":[[[-60.730393,-32.886808],[-60.730058,-32.887014],[-60.729103,-32.886974],[-60.727315,-32.888023],[-60.726449,-32.888594],[-60.725613,-32.889067],[-60.724737,-32.889615],[-60.724021,-32.890184],[-60.726916,-32.890248],[-60.727206,-32.890260],[-60.727553,-32.890261],[-60.727531,-32.890814],[-60.727514,-32.891362],[-60.730769,-32.891437],[-60.732109,-32.891462],[-60.733028,-32.891487],[-60.734666,-32.891525],[-60.735510,-32.890476],[-60.738000,-32.887250],[-60.739673,-32.883999],[-60.740954,-32.881322],[-60.741031,-32.880924],[-60.741056,-32.880772],[-60.741056,-32.880637],[-60.741029,-32.880506],[-60.739768,-32.881272],[-60.736881,-32.883004],[-60.735456,-32.883866],[-60.735133,-32.884055],[-60.733504,-32.885035],[-60.732972,-32.885328],[-60.732202,-32.885858],[-60.730393,-32.886808]]]}"
"820840408","82084","Rosario",279,833,4,17,1,2,2,0,2,20,39,52,1,"82","Santa Fe","82084","Rosario","820840408",834,279,-32.880956,-60.70002,0.13240077728676,"{""type"":""Polygon"",""coordinates"":[[[-60.702254,-32.882505],[-60.702539,-32.882513],[-60.702799,-32.881719],[-60.703024,-32.881125],[-60.703184,-32.880596],[-60.702864,-32.880466],[-60.702226,-32.880326],[-60.700274,-32.879924],[-60.698792,-32.879609],[-60.697751,-32.879393],[-60.697255,-32.879269],[-60.696692,-32.881103],[-60.698251,-32.881435],[-60.699727,-32.881759],[-60.699535,-32.882394],[-60.701330,-32.882471],[-60.701650,-32.882480],[-60.702254,-32.882505]]]}"
"820840411","82084","Rosario",307,852,2,9,0,1,2,0,2,15,30,43,4,"82","Santa Fe","82084","Rosario","820840411",853,307,-32.88256,-60.699112,0.090244770519672,"{""type"":""Polygon"",""coordinates"":[[[-60.701940,-32.883623],[-60.702130,-32.883634],[-60.702355,-32.883081],[-60.702539,-32.882513],[-60.702254,-32.882505],[-60.701650,-32.882480],[-60.701330,-32.882471],[-60.699535,-32.882394],[-60.699727,-32.881759],[-60.698251,-32.881435],[-60.696692,-32.881103],[-60.696587,-32.881477],[-60.696337,-32.882272],[-60.696171,-32.882809],[-60.698241,-32.882898],[-60.698208,-32.883495],[-60.698751,-32.883509],[-60.699339,-32.883534],[-60.701940,-32.883623]]]}"
"820840304","82084","Rosario",346,1225,25,126,7,10,4,2,15,98,51,70,7,"82","Santa Fe","82084","Rosario","820840304",1225,346,-32.884958,-60.729469,0.17726025781433,"{""type"":""Polygon"",""coordinates"":[[[-60.728259,-32.883686],[-60.728239,-32.883962],[-60.728204,-32.884325],[-60.728141,-32.885164],[-60.727767,-32.885121],[-60.726833,-32.885136],[-60.726091,-32.885109],[-60.725335,-32.885077],[-60.724474,-32.885023],[-60.723588,-32.884954],[-60.723545,-32.886171],[-60.724922,-32.886194],[-60.726109,-32.886230],[-60.726536,-32.886239],[-60.726948,-32.886252],[-60.728076,-32.886264],[-60.728115,-32.885699],[-60.728777,-32.885731],[-60.732202,-32.885858],[-60.732972,-32.885328],[-60.733504,-32.885035],[-60.735133,-32.884055],[-60.735456,-32.883866],[-60.735179,-32.883868],[-60.734543,-32.883846],[-60.733485,-32.883788],[-60.732367,-32.883741],[-60.731976,-32.883729],[-60.731561,-32.883711],[-60.730363,-32.883674],[-60.728962,-32.883601],[-60.728267,-32.883576],[-60.728259,-32.883686]]]}"
"820840412","82084","Rosario",309,999,4,20,1,2,2,0,3,27,33,48,4,"82","Santa Fe","82084","Rosario","820840412",999,309,-32.883618,-60.706002,0.13636169978088,"{""type"":""Polygon"",""coordinates"":[[[-60.702130,-32.883634],[-60.701984,-32.884164],[-60.702241,-32.884143],[-60.702396,-32.884150],[-60.703679,-32.884182],[-60.704233,-32.884201],[-60.704789,-32.884215],[-60.705865,-32.884252],[-60.705857,-32.884517],[-60.705842,-32.884809],[-60.706393,-32.884832],[-60.706939,-32.884847],[-60.708027,-32.884893],[-60.709075,-32.884892],[-60.709086,-32.884348],[-60.709508,-32.884339],[-60.709422,-32.884205],[-60.709394,-32.884141],[-60.709372,-32.884072],[-60.709333,-32.883868],[-60.709328,-32.883778],[-60.709325,-32.883467],[-60.709330,-32.883386],[-60.709329,-32.883310],[-60.709323,-32.883233],[-60.709322,-32.883157],[-60.709316,-32.883084],[-60.709314,-32.882796],[-60.708979,-32.882786],[-60.708138,-32.882751],[-60.707603,-32.882733],[-60.706497,-32.882686],[-60.705444,-32.882632],[-60.704303,-32.882584],[-60.702900,-32.882533],[-60.702539,-32.882513],[-60.702355,-32.883081],[-60.702130,-32.883634]]]}"
"820840416","82084","Rosario",116,320,0,0,0,0,1,0,0,13,18,31,10,"82","Santa Fe","82084","Rosario","820840416",320,116,-32.883361,-60.694886,0.051952006038351,"{""type"":""Polygon"",""coordinates"":[[[-60.693233,-32.882254],[-60.693187,-32.883029],[-60.693490,-32.883046],[-60.694458,-32.883088],[-60.694401,-32.883864],[-60.694058,-32.883849],[-60.694010,-32.884648],[-60.695252,-32.884719],[-60.695163,-32.884994],[-60.695511,-32.885023],[-60.695660,-32.884484],[-60.696337,-32.882272],[-60.695996,-32.882348],[-60.695083,-32.882327],[-60.694157,-32.882287],[-60.693667,-32.882275],[-60.693233,-32.882254]]]}"
"820840417","82084","Rosario",94,269,0,0,0,0,1,0,1,9,12,23,0,"82","Santa Fe","82084","Rosario","820840417",269,94,-32.882507,-60.68931,0.063871634213673,"{""type"":""Polygon"",""coordinates"":[[[-60.685555,-32.882002],[-60.685561,-32.882920],[-60.686507,-32.882884],[-60.688038,-32.882841],[-60.690873,-32.882931],[-60.691336,-32.882950],[-60.691759,-32.882964],[-60.692701,-32.883004],[-60.693187,-32.883029],[-60.693233,-32.882252],[-60.692758,-32.882228],[-60.691390,-32.882170],[-60.690428,-32.882120],[-60.690037,-32.882103],[-60.689539,-32.882091],[-60.687975,-32.882065],[-60.687895,-32.882066],[-60.685555,-32.882002]]]}"
"820840414","82084","Rosario",279,752,0,0,0,0,1,0,0,19,31,48,2,"82","Santa Fe","82084","Rosario","820840414",754,279,-32.883862,-60.69882,0.07315057806081,"{""type"":""Polygon"",""coordinates"":[[[-60.701789,-32.884668],[-60.701791,-32.884669],[-60.701984,-32.884164],[-60.702130,-32.883634],[-60.701894,-32.883620],[-60.699339,-32.883534],[-60.698751,-32.883509],[-60.698208,-32.883495],[-60.698241,-32.882898],[-60.696171,-32.882809],[-60.695833,-32.883920],[-60.697057,-32.883968],[-60.697029,-32.884516],[-60.697605,-32.884522],[-60.698161,-32.884546],[-60.698728,-32.884565],[-60.700421,-32.884610],[-60.700978,-32.884630],[-60.701677,-32.884659],[-60.701789,-32.884668]]]}"
"820840418","82084","Rosario",136,417,0,0,0,0,1,0,1,15,15,22,3,"82","Santa Fe","82084","Rosario","820840418",417,136,-32.883632,-60.689241,0.11099708589026,"{""type"":""Polygon"",""coordinates"":[[[-60.685566,-32.883686],[-60.685716,-32.884246],[-60.686708,-32.884297],[-60.687426,-32.884327],[-60.687665,-32.884342],[-60.688094,-32.884360],[-60.689542,-32.884445],[-60.690114,-32.884469],[-60.690665,-32.884483],[-60.691691,-32.884545],[-60.692157,-32.884560],[-60.692210,-32.883766],[-60.693138,-32.883806],[-60.693187,-32.883029],[-60.692701,-32.883004],[-60.691759,-32.882964],[-60.691336,-32.882950],[-60.690873,-32.882931],[-60.688038,-32.882841],[-60.686507,-32.882884],[-60.685561,-32.882920],[-60.685566,-32.883686]]]}"
"820840419","82084","Rosario",72,194,0,0,0,0,1,0,1,11,22,31,0,"82","Santa Fe","82084","Rosario","820840419",194,72,-32.8839,-60.693386,0.025477203455449,"{""type"":""Polygon"",""coordinates"":[[[-60.693138,-32.883805],[-60.692210,-32.883766],[-60.692157,-32.884560],[-60.693011,-32.884588],[-60.694010,-32.884648],[-60.694058,-32.883849],[-60.694401,-32.883864],[-60.694458,-32.883088],[-60.693490,-32.883046],[-60.693187,-32.883029],[-60.693138,-32.883805]]]}"
"820840413","82084","Rosario",333,1217,25,162,7,13,4,1,12,80,59,77,10,"82","Santa Fe","82084","Rosario","820840413",1218,333,-32.885143,-60.705724,0.12235415703639,"{""type"":""Polygon"",""coordinates"":[[[-60.701791,-32.884669],[-60.701608,-32.885201],[-60.701420,-32.885715],[-60.701633,-32.885719],[-60.702103,-32.885744],[-60.702505,-32.885757],[-60.702995,-32.885764],[-60.704156,-32.885795],[-60.705186,-32.885830],[-60.705802,-32.885847],[-60.706331,-32.885869],[-60.706898,-32.885889],[-60.707412,-32.885902],[-60.709078,-32.885959],[-60.709490,-32.885977],[-60.709992,-32.885975],[-60.710188,-32.885633],[-60.710561,-32.884874],[-60.710420,-32.884828],[-60.710339,-32.884797],[-60.710259,-32.884758],[-60.710181,-32.884728],[-60.709944,-32.884623],[-60.709864,-32.884584],[-60.709707,-32.884487],[-60.709638,-32.884439],[-60.709508,-32.884339],[-60.709086,-32.884348],[-60.709075,-32.884892],[-60.708027,-32.884893],[-60.706939,-32.884847],[-60.706393,-32.884832],[-60.705842,-32.884809],[-60.705857,-32.884517],[-60.705865,-32.884252],[-60.704789,-32.884215],[-60.704233,-32.884201],[-60.703679,-32.884182],[-60.702396,-32.884150],[-60.702241,-32.884143],[-60.701984,-32.884164],[-60.701791,-32.884669]]]}"
"820840415","82084","Rosario",236,655,3,18,1,2,2,0,5,30,39,50,2,"82","Santa Fe","82084","Rosario","820840415",655,236,-32.884961,-60.698613,0.06579526876237,"{""type"":""Polygon"",""coordinates"":[[[-60.700907,-32.885684],[-60.701420,-32.885715],[-60.701608,-32.885201],[-60.701791,-32.884669],[-60.701677,-32.884659],[-60.701550,-32.884654],[-60.700978,-32.884630],[-60.700421,-32.884610],[-60.698728,-32.884565],[-60.698161,-32.884546],[-60.697605,-32.884522],[-60.697029,-32.884516],[-60.697057,-32.883968],[-60.695833,-32.883920],[-60.695660,-32.884484],[-60.695511,-32.885023],[-60.697011,-32.885050],[-60.696993,-32.885563],[-60.698106,-32.885597],[-60.698676,-32.885607],[-60.699768,-32.885645],[-60.700372,-32.885661],[-60.700907,-32.885684]]]}"
"820840305","82084","Rosario",472,1479,24,115,5,7,3,1,16,96,53,72,6,"82","Santa Fe","82084","Rosario","820840305",1492,472,-32.886979,-60.725853,0.15679671009996,"{""type"":""Polygon"",""coordinates"":[[[-60.728095,-32.885989],[-60.728076,-32.886264],[-60.726948,-32.886252],[-60.726536,-32.886239],[-60.726109,-32.886230],[-60.724922,-32.886194],[-60.724179,-32.886180],[-60.724168,-32.886544],[-60.724137,-32.886921],[-60.723427,-32.886900],[-60.721503,-32.886864],[-60.720513,-32.886826],[-60.719996,-32.886728],[-60.719944,-32.887113],[-60.719786,-32.887804],[-60.720089,-32.887821],[-60.720475,-32.887828],[-60.721388,-32.887862],[-60.722381,-32.887886],[-60.723382,-32.887915],[-60.724098,-32.887941],[-60.724836,-32.887963],[-60.725622,-32.887974],[-60.726503,-32.887993],[-60.727315,-32.888023],[-60.729103,-32.886974],[-60.730058,-32.887014],[-60.730393,-32.886808],[-60.732202,-32.885858],[-60.728777,-32.885731],[-60.728115,-32.885699],[-60.728095,-32.885989]]]}"
"820840502","82084","Rosario",876,2513,25,140,2,5,3,0,9,15,33,44,4,"82","Santa Fe","82084","Rosario","820840502",2514,876,-32.885201,-60.690847,0.136396789345,"{""type"":""Polygon"",""coordinates"":[[[-60.685717,-32.885399],[-60.685698,-32.885536],[-60.686642,-32.885482],[-60.687317,-32.885448],[-60.687766,-32.885422],[-60.687919,-32.885411],[-60.689475,-32.885477],[-60.689436,-32.885997],[-60.690570,-32.886037],[-60.691014,-32.886055],[-60.692209,-32.886093],[-60.693371,-32.886151],[-60.693916,-32.886188],[-60.694791,-32.886216],[-60.695133,-32.886253],[-60.695196,-32.885999],[-60.695348,-32.885511],[-60.695511,-32.885023],[-60.695163,-32.884994],[-60.695252,-32.884719],[-60.693011,-32.884588],[-60.691792,-32.884549],[-60.690665,-32.884483],[-60.690114,-32.884469],[-60.689542,-32.884445],[-60.688094,-32.884360],[-60.687665,-32.884342],[-60.687426,-32.884327],[-60.686708,-32.884297],[-60.685716,-32.884246],[-60.685814,-32.884704],[-60.685717,-32.885399]]]}"
"820840501","82084","Rosario",420,1135,10,62,2,5,3,0,10,27,40,53,6,"82","Santa Fe","82084","Rosario","820840501",1204,420,-32.886284,-60.698161,0.10813824227821,"{""type"":""Polygon"",""coordinates"":[[[-60.701300,-32.887276],[-60.701302,-32.887276],[-60.701529,-32.886696],[-60.701597,-32.886492],[-60.701404,-32.886466],[-60.701444,-32.886238],[-60.701633,-32.885719],[-60.701420,-32.885715],[-60.700907,-32.885684],[-60.700372,-32.885661],[-60.699768,-32.885645],[-60.698676,-32.885607],[-60.698106,-32.885597],[-60.696993,-32.885563],[-60.697011,-32.885050],[-60.695511,-32.885023],[-60.695348,-32.885511],[-60.695196,-32.885999],[-60.695133,-32.886253],[-60.694894,-32.886999],[-60.695735,-32.887026],[-60.696894,-32.887053],[-60.698037,-32.887106],[-60.699161,-32.887145],[-60.700893,-32.887214],[-60.701300,-32.887276]]]}"
"820840601","82084","Rosario",245,670,2,15,0,2,2,0,26,2,36,49,1,"82","Santa Fe","82084","Rosario","820840601",670,245,-32.886759,-60.716172,0.074303111994904,"{""type"":""Polygon"",""coordinates"":[[[-60.713610,-32.886844],[-60.713687,-32.886987],[-60.713805,-32.887190],[-60.713921,-32.887398],[-60.713962,-32.887467],[-60.714007,-32.887527],[-60.714060,-32.887611],[-60.714100,-32.887662],[-60.714141,-32.887726],[-60.714191,-32.887792],[-60.714243,-32.887848],[-60.714348,-32.887974],[-60.714401,-32.888030],[-60.714439,-32.888054],[-60.715464,-32.887499],[-60.716326,-32.887491],[-60.716446,-32.887311],[-60.716557,-32.886893],[-60.717656,-32.886966],[-60.718800,-32.887015],[-60.719373,-32.887034],[-60.719944,-32.887113],[-60.719996,-32.886728],[-60.720071,-32.886321],[-60.715956,-32.886143],[-60.715240,-32.886072],[-60.714578,-32.886044],[-60.714032,-32.886030],[-60.713131,-32.886149],[-60.713163,-32.886204],[-60.713215,-32.886261],[-60.713315,-32.886382],[-60.713406,-32.886507],[-60.713574,-32.886780],[-60.713610,-32.886844]]]}"
"820840604","82084","Rosario",468,1706,43,261,9,15,5,2,25,70,67,85,8,"82","Santa Fe","82084","Rosario","820840604",1706,468,-32.888203,-60.706873,0.23354993924806,"{""type"":""Polygon"",""coordinates"":[[[-60.701633,-32.885719],[-60.701444,-32.886238],[-60.701404,-32.886466],[-60.701597,-32.886492],[-60.701529,-32.886696],[-60.702946,-32.886729],[-60.704127,-32.886780],[-60.704649,-32.886793],[-60.705157,-32.886810],[-60.705179,-32.886806],[-60.705788,-32.886837],[-60.705781,-32.887354],[-60.705674,-32.889231],[-60.708283,-32.889364],[-60.708123,-32.889582],[-60.706095,-32.892507],[-60.705832,-32.892892],[-60.705693,-32.893120],[-60.705213,-32.893788],[-60.705881,-32.893812],[-60.706448,-32.893836],[-60.706435,-32.893520],[-60.706852,-32.893547],[-60.706984,-32.893305],[-60.707082,-32.893089],[-60.707225,-32.892798],[-60.708850,-32.889554],[-60.709718,-32.887696],[-60.710526,-32.886003],[-60.709992,-32.885975],[-60.709490,-32.885977],[-60.708468,-32.885938],[-60.707412,-32.885902],[-60.706898,-32.885889],[-60.706331,-32.885869],[-60.705802,-32.885847],[-60.705186,-32.885830],[-60.704156,-32.885795],[-60.702995,-32.885764],[-60.702505,-32.885757],[-60.702103,-32.885744],[-60.701633,-32.885719]]]}"
"820840603","82084","Rosario",287,754,0,0,0,0,1,0,14,0,33,52,1,"82","Santa Fe","82084","Rosario","820840603",755,287,-32.887779,-60.710521,0.058267397128079,"{""type"":""Polygon"",""coordinates"":[[[-60.709718,-32.887696],[-60.708850,-32.889554],[-60.709140,-32.889576],[-60.709728,-32.889592],[-60.709896,-32.889279],[-60.710021,-32.889023],[-60.711504,-32.889113],[-60.711494,-32.888645],[-60.711401,-32.888636],[-60.711311,-32.888633],[-60.711136,-32.888616],[-60.710899,-32.888606],[-60.712071,-32.886082],[-60.711976,-32.886073],[-60.710938,-32.886029],[-60.710526,-32.886003],[-60.709718,-32.887696]]]}"
"820840602","82084","Rosario",347,905,0,0,0,0,1,0,16,0,36,48,2,"82","Santa Fe","82084","Rosario","820840602",905,347,-32.887657,-60.712894,0.065290534032412,"{""type"":""Polygon"",""coordinates"":[[[-60.711485,-32.887344],[-60.710899,-32.888606],[-60.711136,-32.888616],[-60.711584,-32.888653],[-60.711675,-32.888653],[-60.711761,-32.888647],[-60.711847,-32.888637],[-60.711926,-32.888609],[-60.712224,-32.888437],[-60.712388,-32.888372],[-60.712559,-32.888321],[-60.712646,-32.888302],[-60.712734,-32.888288],[-60.712820,-32.888283],[-60.713089,-32.888294],[-60.713178,-32.888311],[-60.713324,-32.888331],[-60.713443,-32.888354],[-60.713613,-32.888402],[-60.713694,-32.888432],[-60.713775,-32.888467],[-60.713924,-32.888554],[-60.713993,-32.888598],[-60.714052,-32.888650],[-60.714167,-32.888767],[-60.714220,-32.888832],[-60.714275,-32.888893],[-60.714321,-32.888958],[-60.714409,-32.889093],[-60.714462,-32.889149],[-60.714529,-32.889192],[-60.714612,-32.889223],[-60.714705,-32.889240],[-60.714795,-32.889248],[-60.714885,-32.889252],[-60.714976,-32.889252],[-60.715062,-32.889237],[-60.715136,-32.889200],[-60.715206,-32.889149],[-60.715338,-32.889037],[-60.715167,-32.888864],[-60.714999,-32.888685],[-60.714938,-32.888629],[-60.714886,-32.888568],[-60.714665,-32.888334],[-60.714450,-32.888095],[-60.714439,-32.888054],[-60.714401,-32.888030],[-60.714348,-32.887974],[-60.714243,-32.887848],[-60.714191,-32.887792],[-60.714141,-32.887726],[-60.714100,-32.887662],[-60.714060,-32.887611],[-60.714007,-32.887527],[-60.713962,-32.887467],[-60.713687,-32.886987],[-60.713574,-32.886780],[-60.713406,-32.886507],[-60.713315,-32.886382],[-60.713215,-32.886261],[-60.713163,-32.886204],[-60.713131,-32.886149],[-60.712669,-32.886116],[-60.712071,-32.886082],[-60.711485,-32.887344]]]}"
"820840503","82084","Rosario",397,1024,7,39,1,3,2,1,4,14,17,24,5,"82","Santa Fe","82084","Rosario","820840503",1098,397,-32.887455,-60.689323,0.22066138357145,"{""type"":""Polygon"",""coordinates"":[[[-60.694035,-32.889811],[-60.694307,-32.888918],[-60.694451,-32.888438],[-60.693405,-32.888398],[-60.692105,-32.888334],[-60.691533,-32.888310],[-60.691584,-32.887853],[-60.691641,-32.886987],[-60.691660,-32.886628],[-60.691669,-32.886385],[-60.691693,-32.886075],[-60.691014,-32.886055],[-60.690570,-32.886037],[-60.689436,-32.885997],[-60.689475,-32.885477],[-60.687919,-32.885411],[-60.687766,-32.885422],[-60.687317,-32.885448],[-60.686642,-32.885482],[-60.685698,-32.885536],[-60.685586,-32.886333],[-60.685836,-32.887550],[-60.685843,-32.888459],[-60.686826,-32.888514],[-60.687015,-32.888522],[-60.688163,-32.888589],[-60.689207,-32.888751],[-60.689801,-32.888893],[-60.690849,-32.889118],[-60.691900,-32.889338],[-60.693704,-32.889734],[-60.694035,-32.889811]]]}"
"820840608","82084","Rosario",294,773,0,0,0,0,1,0,18,0,30,42,4,"82","Santa Fe","82084","Rosario","820840608",773,294,-32.88932,-60.716954,0.1018907804779,"{""type"":""Polygon"",""coordinates"":[[[-60.717703,-32.891554],[-60.717884,-32.891756],[-60.717997,-32.891868],[-60.718049,-32.891934],[-60.718104,-32.891990],[-60.718157,-32.892051],[-60.718217,-32.892107],[-60.718269,-32.892172],[-60.718325,-32.892229],[-60.718362,-32.892275],[-60.718618,-32.891562],[-60.718639,-32.891571],[-60.718705,-32.891628],[-60.718774,-32.891676],[-60.718904,-32.891781],[-60.718983,-32.891838],[-60.719139,-32.891147],[-60.719196,-32.890861],[-60.718753,-32.890541],[-60.718236,-32.889952],[-60.717810,-32.889489],[-60.717574,-32.889209],[-60.717141,-32.888686],[-60.717381,-32.888413],[-60.717683,-32.886967],[-60.716557,-32.886893],[-60.716446,-32.887311],[-60.716326,-32.887491],[-60.715464,-32.887499],[-60.714439,-32.888054],[-60.714450,-32.888095],[-60.714503,-32.888151],[-60.714558,-32.888217],[-60.714778,-32.888456],[-60.714886,-32.888568],[-60.714938,-32.888629],[-60.714999,-32.888685],[-60.715167,-32.888864],[-60.715280,-32.888976],[-60.715451,-32.889155],[-60.715512,-32.889211],[-60.715791,-32.889502],[-60.715851,-32.889559],[-60.715904,-32.889619],[-60.716017,-32.889737],[-60.716124,-32.889858],[-60.716185,-32.889915],[-60.716237,-32.889971],[-60.716348,-32.890093],[-60.716385,-32.890139],[-60.716461,-32.890210],[-60.716513,-32.890271],[-60.716568,-32.890327],[-60.716620,-32.890392],[-60.716734,-32.890505],[-60.716896,-32.890688],[-60.717062,-32.890861],[-60.717445,-32.891278],[-60.717553,-32.891399],[-60.717613,-32.891456],[-60.717666,-32.891517],[-60.717703,-32.891554]]]}"
